"id","zip_code","city","id_county"
"3559","4142","Zsáka","9"
"3560","2072","Zsámbék","14"
"3561","2116","Zsámbok","14"
"3562","6411","Zsana","1"
"3563","4961","Zsarolyán","16"
"3564","9346","Zsebeháza","8"
"3565","9635","Zsédeny","18"
"3566","7477","Zselickisfalud","15"
"3567","7400","Zselickislak","15"
"3568","7474","Zselicszentpál","15"
"3569","9766","Zsennye","18"
"3570","9476","Zsira","8"
"3571","6792","Zsombó","6"
"3572","3897","Zsujta","4"
"3573","4627","Zsurk","16"
"3574","3723","Zubogy","4"
